date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.256.delayed	(from http://www.merck.com/about/views-and-positions/quality-and-safety/home.html)
15:39:41	41527/41527	---M--	200	added ('OK')	application/pdf	etag:%225af6b1-a237-4410b480%22	http://www.merck.com/about/views-and-positions/clinical_trial_ethics_march2012.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/clinical_trial_ethics_march2012.pdf	(from http://www.merck.com/about/views-and-positions/access-and-affordability/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.258.delayed	(from http://www.merck.com/about/views-and-positions/quality-and-safety/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.259.delayed	(from http://www.merck.com/about/views-and-positions/quality-and-safety/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.25a.delayed	(from http://www.merck.com/about/views-and-positions/quality-and-safety/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.25b.delayed	(from http://www.merck.com/about/views-and-positions/sales-and-marketing/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.25c.delayed	(from http://www.merck.com/about/views-and-positions/sales-and-marketing/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.25d.delayed	(from http://www.merck.com/about/views-and-positions/sales-and-marketing/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.25e.delayed	(from http://www.merck.com/about/views-and-positions/sales-and-marketing/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.25f.delayed	(from http://www.merck.com/about/views-and-positions/sales-and-marketing/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.260.delayed	(from http://www.merck.com/about/views-and-positions/sales-and-marketing/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.261.delayed	(from http://www.merck.com/about/views-and-positions/sales-and-marketing/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.262.delayed	(from http://www.merck.com/about/views-and-positions/responsible-public-policy-and-advocacy/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.263.delayed	(from http://www.merck.com/about/views-and-positions/responsible-public-policy-and-advocacy/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.264.delayed	(from http://www.merck.com/about/views-and-positions/responsible-public-policy-and-advocacy/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.265.delayed	(from http://www.merck.com/about/views-and-positions/responsible-public-policy-and-advocacy/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.266.delayed	(from http://www.merck.com/about/views-and-positions/responsible-public-policy-and-advocacy/home.html)
15:39:41	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.267.delayed	(from http://www.merck.com/about/views-and-positions/responsible-public-policy-and-advocacy/home.html)
15:39:42	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.268.delayed	(from http://www.merck.com/about/views-and-positions/public-policy-position-statements.html)
15:39:42	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.269.delayed	(from http://www.merck.com/about/views-and-positions/public-policy-position-statements.html)
15:39:42	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.26a.delayed	(from http://www.merck.com/about/views-and-positions/public-policy-position-statements.html)
15:39:47	111323/111323	---M--	200	added ('OK')	application/pdf	etag:%225c5206-1b2db-4410b480%22	http://www.merck.com/about/views-and-positions/direct_to_consumer_advertising2009.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/direct_to_consumer_advertising2009.pdf	(from http://www.merck.com/about/views-and-positions/access-and-affordability/home.html)
15:40:01	133380/133380	---M--	200	added ('OK')	application/pdf	etag:%221a542f-20904-4410b480%22	http://www.merck.com/about/views-and-positions/conflict_minerals_policy_May2014.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/conflict_minerals_policy_May2014.pdf	(from http://www.merck.com/about/views-and-positions/access-and-affordability/home.html)
15:40:03	142339/142339	---M--	200	added ('OK')	application/pdf	etag:%229606f3-22c03-441ff6c0%22	http://www.merck.com/about/views-and-positions/public-policy-statement-Counterfeiting%20of%20Medical%20Products-2014.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/public-policy-statement-Counterfeiting%20of%20Medical%20Products-2014.pdf	(from http://www.merck.com/about/views-and-positions/quality-and-safety/home.html)
15:40:06	111771/111771	---M--	200	added ('OK')	application/pdf	etag:%2242d3c8-1b49b-896c6b00%22	http://www.merck.com/about/views-and-positions/FINAL%20Public%20Policy%20Statement%20-%20Access%20to%20Medicines%20April%202016.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/FINAL%20Public%20Policy%20Statement%20-%20Access%20to%20Medicines%20April%202016.pdf	(from http://www.merck.com/about/views-and-positions/public-policy-position-statements.html)
15:40:13	194916/194916	---M--	200	added ('OK')	application/pdf	etag:%2227f7d8-2f964-bfaffd40%22	http://www.merck.com/about/views-and-positions/Public-Policy-Statement-Vaccines_Dec2014.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/Public-Policy-Statement-Vaccines_Dec2014.pdf	(from http://www.merck.com/about/views-and-positions/public-policy-position-statements.html)
15:40:18	106771/106771	---M--	200	added ('OK')	application/pdf	etag:%221078fc-1a113-a85e3cc0%22	http://www.merck.com/about/views-and-positions/merck_biosimilars_public_policy2015.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/merck_biosimilars_public_policy2015.pdf	(from http://www.merck.com/about/views-and-positions/public-policy-position-statements.html)
15:40:19	79028/79028	---M--	200	added ('OK')	application/pdf	etag:%226a2c7c-134b4-441ff6c0%22	http://www.merck.com/about/views-and-positions/public-policy-statement-nanotechnology%20-2014.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/public-policy-statement-nanotechnology%20-2014.pdf	(from http://www.merck.com/about/views-and-positions/public-policy-position-statements.html)
15:40:34	126932/126932	---M--	200	added ('OK')	application/pdf	etag:%223b8ec0-1efd4-56a1f340%22	http://www.merck.com/about/views-and-positions/FINAL%20Public%20Policy%20Statement%20-%20PIE%20(October%202016).pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/FINAL%20Public%20Policy%20Statement%20-%20PIE%20(October%202016).pdf	(from http://www.merck.com/about/views-and-positions/public-policy-position-statements.html)
15:40:34	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.273.delayed	(from http://www.merck.com/about/views-and-positions/public-policy-position-statements.html)
15:40:34	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.274.delayed	(from http://www.merck.com/about/views-and-positions/public-policy-position-statements.html)
15:40:34	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.275.delayed	(from http://www.merck.com/about/views-and-positions/public-policy-position-statements.html)
15:40:34	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.276.delayed	(from http://www.merck.com/about/views-and-positions/trade-association-memberships.html)
15:40:34	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.277.delayed	(from http://www.merck.com/about/views-and-positions/trade-association-memberships.html)
15:40:34	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.278.delayed	(from http://www.merck.com/about/views-and-positions/trade-association-memberships.html)
15:40:34	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.279.delayed	(from http://www.merck.com/about/views-and-positions/trade-association-memberships.html)
15:40:34	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.27a.delayed	(from http://www.merck.com/about/views-and-positions/trade-association-memberships.html)
15:40:34	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.27b.delayed	(from http://www.merck.com/about/views-and-positions/trade-association-memberships.html)
15:40:38	117190/117190	---M--	200	added ('OK')	application/pdf	etag:%229606f4-1c9c6-441ff6c0%22	http://www.merck.com/about/views-and-positions/public-policy-statement-Global-Product-Serialization-2014.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/public-policy-statement-Global-Product-Serialization-2014.pdf	(from http://www.merck.com/about/views-and-positions/public-policy-position-statements.html)
15:40:40	198545/198545	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Feb%202017%2021:40:34%20GMT	http://www.merck.com/about/views-and-positions/public-policy-statement-antimicrobial-resistance%20-2011.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/public-policy-statement-antimicrobial-resistance%20-2011.27c.delayed	(from http://www.merck.com/about/views-and-positions/trade-association-memberships.html)
15:40:46	149040/149040	---M--	200	added ('OK')	application/pdf	etag:%2242215d-24630-fbbef7c0%22	http://www.merck.com/about/views-and-positions/MSD14_Env_SharpsPlan_010617.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/MSD14_Env_SharpsPlan_010617.pdf	(from http://www.merck.com/about/views-and-positions/public-policy-position-statements.html)
15:40:47	198545/198545	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Feb%202017%2021:40:41%20GMT	http://www.merck.com/about/views-and-positions/rdm_public_statement2013.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/rdm_public_statement2013.27d.delayed	(from http://www.merck.com/about/views-and-positions/trade-association-memberships.html)
15:40:56	198545/198545	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Feb%202017%2021:40:50%20GMT	http://www.merck.com/about/views-and-positions/public-policy-statement-human-rights.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/public-policy-statement-human-rights.27e.delayed	(from http://www.merck.com/about/views-and-positions/trade-association-memberships.html)
15:40:57	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.280.delayed	(from http://www.merck.com/about/views-and-positions/trade-association-memberships.html)
15:40:57	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.281.delayed	(from http://www.merck.com/about/views-and-positions/trade-association-memberships.html)
15:40:57	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.282.delayed	(from http://www.merck.com/about/views-and-positions/trade-association-memberships.html)
15:40:57	15859/15859	---M-Z	200	added ('OK')	text/css	etag:%22915c3f-3df3-255fd600%22	http://www.merck.com/css/our-history.css	D:/cindy/merck/www.merck.com/css/our-history.css	(from http://www.merck.com/about/our-history/home.html)
15:40:57	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.285.delayed	(from http://www.merck.com/about/our-history/home.html)
15:40:57	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.286.delayed	(from http://www.merck.com/about/our-history/home.html)
15:40:57	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.287.delayed	(from http://www.merck.com/about/our-history/home.html)
15:40:58	2492/2492	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:40:57%20GMT	http://www.merck.com/about/our-history/timeline/index.html	D:/cindy/merck/www.merck.com/about/our-history/timeline/index.html	(from http://www.merck.com/about/our-history/home.html)
15:40:58	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.289.delayed	(from http://www.merck.com/about/our-history/home.html)
15:40:58	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.28a.delayed	(from http://www.merck.com/about/our-history/home.html)
15:40:58	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.28b.delayed	(from http://www.merck.com/about/our-history/home.html)
15:40:58	183/183	---M-Z	200	added ('OK')	application/x-javascript	etag:%228ae84f-b7-5349d880%22	http://www.merck.com/js/plain-template.js	D:/cindy/merck/www.merck.com/js/plain-template.js	(from http://www.merck.com/about/our-history/home.html)
15:40:58	5804/5804	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b8682a-16ac-bd995500%22	http://www.merck.com/js/commitment_to_hepc.js	D:/cindy/merck/www.merck.com/js/commitment_to_hepc.js	(from http://www.merck.com/about/our-history/home.html)
15:40:59	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.28e.delayed	(from http://www.merck.com/about/our-history/facts/home.html)
15:40:59	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.28f.delayed	(from http://www.merck.com/about/our-history/facts/home.html)
15:40:59	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.290.delayed	(from http://www.merck.com/about/our-history/facts/home.html)
15:40:59	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.291.delayed	(from http://www.merck.com/about/our-history/facts/home.html)
15:40:59	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.292.delayed	(from http://www.merck.com/about/our-history/facts/home.html)
15:40:59	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.293.delayed	(from http://www.merck.com/about/our-history/facts/home.html)
15:41:02	18850/18850	---M--	200	added ('OK')	image/jpeg	etag:%228035dc-49a2-afbe6840%22	http://www.merck.com/img/sitlani_share.jpg	D:/cindy/merck/www.merck.com/img/sitlani_share.jpg	(from http://www.merck.com/about/our-people/index.html)
15:41:02	34314/34314	---M--	200	added ('OK')	image/jpeg	etag:%228fbd5-860a-433cfd00%22	http://www.merck.com/img/share-our-history.jpg	D:/cindy/merck/www.merck.com/img/share-our-history.jpg	(from http://www.merck.com/about/our-history/home.html)
15:41:03	44502/44502	---M--	200	added ('OK')	application/pdf	etag:%22330c11-add6-a0bbcc40%22	http://www.merck.com/about/views-and-positions/2015_trade_associations.pdf	D:/cindy/merck/www.merck.com/about/views-and-positions/2015_trade_associations.pdf	(from http://www.merck.com/about/views-and-positions/trade-association-memberships.html)
15:41:09	198545/198545	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Feb%202017%2021:41:03%20GMT	http://www.merck.com/about/images/loading.gif	D:/cindy/merck/www.merck.com/about/images/loading.gif	(from http://www.merck.com/about/our-people/index.html)
15:41:09	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.296.delayed	(from http://www.merck.com/about/our-people/index.html)
15:41:09	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.297.delayed	(from http://www.merck.com/about/our-people/index.html)
15:41:09	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.298.delayed	(from http://www.merck.com/about/our-people/index.html)
15:41:09	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.299.delayed	(from http://www.merck.com/about/our-people/index.html)
15:41:09	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.29a.delayed	(from http://www.merck.com/about/our-people/index.html)
15:41:09	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.29b.delayed	(from http://www.merck.com/about/our-people/index.html)
15:41:09	1074/1074	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c666e9-432-27789200%22	http://www.merck.com/js/jquery.fittext.js	D:/cindy/merck/www.merck.com/js/jquery.fittext.js	(from http://www.merck.com/about/our-people/index.html)
15:41:10	13995/13995	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c3a3de-36ab-14d9a280%22	http://www.merck.com/js/rotator.js	D:/cindy/merck/www.merck.com/js/rotator.js	(from http://www.merck.com/about/our-people/index.html)
15:41:18	198545/198545	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Feb%202017%2021:41:10%20GMT	http://www.merck.com/about/featured-stories/index.html	D:/cindy/merck/www.merck.com/about/featured-stories/index.html	(from http://www.merck.com/about/featured-stories/home.html)
15:41:18	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.29f.delayed	(from http://www.merck.com/about/featured-stories/home.html)
15:41:18	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.2a0.delayed	(from http://www.merck.com/about/featured-stories/home.html)
15:41:18	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.2a1.delayed	(from http://www.merck.com/about/featured-stories/home.html)
15:41:19	184109/184109	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:41:19%20GMT	http://www.merck.com/product/temodar_info.html	D:/cindy/merck/www.merck.com/product/temodar_info.html	(from http://www.merck.com/about/featured-stories/home.html)
15:41:19	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.2a3.delayed	(from http://www.merck.com/about/featured-stories/home.html)
15:41:19	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.2a4.delayed	(from http://www.merck.com/about/featured-stories/home.html)
15:41:19	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.2a5.delayed	(from http://www.merck.com/about/featured-stories/home.html)
15:41:21	6026/6026	---M-Z	200	added ('OK')	text/css	etag:%22a06ed3-178a-c9231900%22	http://www.merck.com/css/plain-template.css	D:/cindy/merck/www.merck.com/css/plain-template.css	(from http://www.merck.com/about/featured-stories/merck-amazon.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.2a7.delayed	(from http://www.merck.com/about/featured-stories/merck-amazon.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.2a8.delayed	(from http://www.merck.com/about/featured-stories/merck-amazon.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.2a9.delayed	(from http://www.merck.com/about/featured-stories/merck-amazon.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.2aa.delayed	(from http://www.merck.com/about/featured-stories/merck-amazon.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.2ab.delayed	(from http://www.merck.com/about/featured-stories/merck-amazon.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.2ac.delayed	(from http://www.merck.com/about/featured-stories/merck-amazon.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.2ae.delayed	(from http://www.merck.com/about/featured-stories/wcd-video.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.2af.delayed	(from http://www.merck.com/about/featured-stories/wcd-video.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.2b0.delayed	(from http://www.merck.com/about/featured-stories/wcd-video.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.2b1.delayed	(from http://www.merck.com/about/featured-stories/wcd-video.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.2b2.delayed	(from http://www.merck.com/about/featured-stories/wcd-video.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.2b3.delayed	(from http://www.merck.com/about/featured-stories/wcd-video.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.2b5.delayed	(from http://www.merck.com/about/featured-stories/be-well-challenge.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.2b6.delayed	(from http://www.merck.com/about/featured-stories/be-well-challenge.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.2b7.delayed	(from http://www.merck.com/about/featured-stories/be-well-challenge.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.2b8.delayed	(from http://www.merck.com/about/featured-stories/be-well-challenge.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.2b9.delayed	(from http://www.merck.com/about/featured-stories/be-well-challenge.html)
15:41:21	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.2ba.delayed	(from http://www.merck.com/about/featured-stories/be-well-challenge.html)
15:41:22	0/-1	---M--	301	error ('')			http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.2bb.delayed	(from http://www.merck.com/about/featured-stories/pov-adam-schechter.html)
